02a1fcb30a732ab07391d2ecfb5ea089faac2be89733e3bbbe384925142466c614,14
02787d5ede6b165480f66ef2c0cf01ca4659f53a706f943f901c6ebb8e2596ee7e,16
030fda9308585587b25677cdf31fb76eccd8ca93d1a9a24974204711bf11dbd3e6,17
02139c5dff8b1eb4acdc2cef82732384264304dd19190fac2786b1d1e81c154b8c,10
03f705765293164a2381fb6285866be715185af9ba18e2b15f8e454db4563fa0be,17
026fdb35e6c264ad8cbcb8b234bd8ef9245578d62e6aa84d29aebf7b14563f645f,4
03149e1e8b3f7a328b5e8847f478608f054de1ca4a1679bcf55039653e150a7093,19
03d833ee6dda01a810a51a8f62e555219cfc030eb5fc55647ad0ebad1401065d5d,8
026386510b766f74c2ef64261ad048989b398677ae162dff5eaeae91f9cf176087,12
0213f67b69faf7e4e8e45c030fa9b8caaa4ae475b0742d04ad51f93548c4c5b7f4,11
027c1755e7c8e82dfff623b2e7c5fd7f1b5e17d1fe8bf7719bc2858df00a284bee,10
0385f2f3971f1d257482e4169d3d25f71c81ab0075ed82959af8df2e329ea791b4,7
0217a35cca69da48752ffbfc4f14947897d87c4d63ad92dbde2dab112ef72211c1,23
024488eb80f1e4ddba96d9035e98771e29203e5bc9e774532d1a8b0373ad8d1630,8
025eabf4007c4aa22bac9cb02429b9d27021181f4a029be631a323280a9cde4f4b,13
0296080a081bdac871ecd64956016f03f6142699e6bb9c51a68d68ab33ecbf180d,5
02ed52257c30250760e03e2fe111f90c7e754b28a4bb4fb20d889e0fb5283b7134,8
026fe566f268b8e88512cfb8ffda1426416dde5f8bbf0badf43007165be0f2bf76,6
02d4531a2f2e6e5a9033d37d548cff4834a3898e74c3abe1985b493c42ebbd707d,22
02df404c8ed29e9766d6b820e1045d6be77da1a33291c3d19535b1eedb3a7c355f,12
024a49c204f32dcd3e4be37b12265091e556fad0b7fa4f2bd289064092a59acfc9,9
039f60e036aed5adb460cc0d6b409b605506faceac3a896e33771206112139c598,9
03b98a38e37d9f8ecec1568b7bc3090ff6fa2b18c6946eb631c72a300d55e76586,8
028a83341af7631d56e68ded06d3e28e407ff100dd3b2362680f9e42a26c3cbf4c,8
0264c1c5c416b481f4dfdc9b2fbfc7b56008461399fd3ee009dd677fd4d11a551f,15
035812eae2ac23cf0b154f125856aa4d56bde452aa24a67a41667cb519cfdc18f8,8
03e2ef7ceb6b9f8654116c323ff8b6fc990b4fbc2c3ea6abcf1b889f57e6f9ec7f,6
02a09bcef1a09ff7355dcb366e42878ed4040625985ead5dded16fd6710279e560,13
02a4b5f00bc1072169db6cc76e2250178993f1bcf0bcabc4fa3f3b6db758a05240,19
02bfadd9ea5f9e43f1db98dda8f57fc3e4ad83023f9b5a3aef4f5f44360d81dbaa,7
029eda74de66b675354054af719ba9e8f3f8954f88e2a8bcd0be8d7d191e9a11c1,20
03dbe3fedd4f6e7f7020c69e6d01453d5a69f9faa1382901cf3028f1e997ef2814,209
02f29feb1895b28ddd412884dc4bb2d459ea0f643dbd591965d352b3f736b804a0,12
03c6cc30bbd6fd7ac6537adb04459a4d3b547ea3760e328ce45c23bcde4913797b,7
0331ba4e0a33f5555e583bdc833ceea1fbebf4a4d57929a7b1f51c4fe5b465ae1a,6
02551a0f955f86c892682487cc9403c4caf09ec37ae427b4475ea62379e94b15fe,15
02a22259379a3085d0e02bf9b8f213728f04acdb8862f84c5233414c4417d5e974,14
03ca84b5bbc93b1c40d848078885023aa930f1990abc81fb6f300ffce340c11478,4
02829de2d8762ac70f6a243c7e210e1a41d7bc9fe909d09f120b7f0b0252c83858,16
03dc5172652827bd39d51f2a0f2021c1172a25a708d604d1b95b09aff8f22f8607,31
03c09927a7dcc1824366a7767b393a1cd70ba82028dec22ca5d15ba3ffc3ae967d,22
03ab7754318a19d343584f051af0c397b8c1378b0babdc15c4b7e083ef3dcb06d6,7
02c5ee6bdb20562e7c699ab52baad72d119d8339ebeccff987363046b07570089d,16
0373b793237a96e9c8532c8cf8bb8be5a42ad8f57b6fc24172e648d15ddd80fe08,9
03258e24ed337e26b7f0ba1b4bd39a8e5d457a24f3b6c97b399d4e71e8535807fc,12
020de4c7b3fcca7eac8fe5ac0fb9c87400db5a931baec35251fe7c55f0d0f91773,18
0211e23e154bb0b87c210b92b3ed07071ee6168cdfcd24132db8e8fdb5eccba976,17
03aebd72b7100abfff9b6787b70ac6c37d089dc617537126a1ad10566744cd4c60,20
020ce41a1d772ea8c2c78c510328596c957175a118b6a63f1bde04c820e3044d31,21
0292ee280619b700bbbdfe4e6e92bdb894f77eb50d91d88c1803338c28df448f9f,8
03c8be501a366c2807cd065313b3faf9521003d8c9f1bbd175d0dec7da212adbfc,21
02cdcdba2636be773357b4841af9992c39590c75a84c0dddaefaa5faa4e5e2ca9e,7
0371074db3f9ea4cbcc83b69de0bfb7d38127747e6b0359d073fef34b10489027f,7
035f460a31af1a03db7965575923735bdfdc96c2ac3e78cec63c9e08c3c9b8a529,20
035037bff6f29a14fa539c95b47d80626d097ccbb85d3a901c13e43cd73f7ece12,13
02691cca56a1affdeb7f3963ffcae5119d94a273bd13dad8c9066df9f3b1e6f41c,3
030fca431b68726669b2fe24b34594125ec3223aaa3485b13355d1c73930d1fe0e,9
02c0ac82c33971de096d87ce5ed9b022c2de678f08002dc37fdb1b6886d12234b5,31
02a5487cab84e33cacf424633e7520cfb3fce51aeaab41942ab01e72fb49d166f6,8
039159464066164bae19f3400a4a3e4e81e7d008dfc4b085de56a7d64cbf94ff85,11
0282f9df1cfac020482decb0d63734b9fec5bd2786aafa0d74c89524693a746245,10
03f47ba61341a704b0910b6d1fc8a938bb97152e8df94dfc142816d2721b5d5c73,131
02c9064f847cdeeac3a26376bcab8c203e5e3baf077634e8bbc199f36ebe6a2837,12
028c2f98b483bccf9e2634d6d5dca5cc6606ed6afd17d209da1a95f4b138d11a87,10
02f40890af885da4673f0ee9725ee74bb2c66d6491cc4334056a2701057993e61d,11
030f7890a6b5d5805637ed73c3c0de4f0194651ba3ea03849d176bcacdc3fa1d8d,12
03e67411a4a95f2974ed6f006113c5315d8542bf746446e808cac47ce927f8ce34,14
02a2bda06d9515b0fd3d1bdd6590a010369328cd615e9f79e0a8895d65a11431c0,28
03adae695ae0e060a75dd6a3a1db11f9d70de1e9a298d112cc593e4631beefd123,21
03e90106a675337c2da0082cdd0a128fa82c39cd2ccc53290d180785cf01658cd5,7
026c2be886a7493f9b7a8b0e2c5c64fd97d7e390b3ad5cfc0efbbf56e8c369db59,7
0314dc1c496290a33f8fba3e78332418b1c136d9fb2a14d4a181e3cc9a653ee2f8,7
034d49f44ac3090d05b9c17127ef28d81fd8f931e8d8351141db746b842cd48b48,7
03cf7c0c018de2d913c3b340133ba2eb1f633bc5f36b28c33714796aa2c9eccc71,7
03a812a5581f8f89be966fdc920d050eacfa57db2c815b1d9dd90458b62f368a06,7
02a4ae188a1026f511dc4d34a96134505d9aa35317eb3ca76c4c37201e4c0cd315,9
039d815b1a5109ce6a5e178e30cf543b0a8bca14140e7afd737113b81822080130,12
03b4dffcfe18f2f869d1dcc48120c29ae5282b9336e988bac7e2d0a407a3091476,7
02dd1f5fd604fe04e55e0f400e9b2401bb3db51ebe330443606eeecf816fce0a1c,9
02cf632ffe47d967b4188037fd4c5121fccbd42804fea2ecbd950bfbd310c69ceb,6
035ec1f8ea7d376385dfa7c92bd9a0c43e1c88a4058179c3a80ac68abc27dd2389,5
023067bcc442ee11807f8e543f948fd26c4681d63f90194175c43cf30da35beabd,9
021c2d7cb36b81afe61ab5a7af53765a9009eb7c73ee31bbaec4d11b9974d2fdd9,9
02df803ba0b435b912556c83c97fc5d3aba191f114b2c468c3062ae18c902ebdfc,67
0205cde0d3ee57d7b580eaf7262940c55ac0c02a0802149777304d1d1858154e9b,13
030d3bd4450403644caa1950b83f0a04f31b88c42f436e41b4adf08eed3eb8773f,10
03c06ad68539566ed023d137010e392dc3a7a101d061dd63c5c38c5a75b87b0fa3,13
035f4a5671b2dcab14b3e610ca916e9864c3203b8f4bb825cd8b5732e02f864034,12
03b81284c8aba3409cd3720a96089011f4bd6512017ae7f81bf4175a9d22def343,9
0248daf75f67109fd26e136e8092707f70e3f2d1bc59bf99880f99caa60eb63177,8
0209b7882b576a18e5fc8439aa7fb1f04f0b27d99cfa26c33541cccafff514e802,9
02ba6da2221ea2d2a86578654c18a7f1df5cedb689d7dbb6f6f92bc4c0588ac7b3,18
0269b91661812bae52280a68eec2b89d38bf26b33966441ad70aa365e120a125ff,14
02868e12f320073cad0c2959c42559fbcfd1aa326fcb943492ed7f02c9820aa399,16
0355b8b8a890d32405b860a40eb5ca7d49d2d969eaf0d5ebc58cdd31f6b7d14ca2,14
03afccd7d47b50775effcac2b0f7b2a6facb1ac19a2c3ccf4418d08be04fc0d297,10
0318971cae109776f58101f07a6c1d1e68c4780a05960b5cbfff1620d3c06cb50c,6
02a33c67e06f1b383c3158e82dfe585fd3dc2c91a3dacd93baf8b1c79d496a7e17,5
03321fab5e3db6c378e23e9cceb522325dc4f6b0c68819944569128d34cba9cca3,28
036de37f2e82bcbf36bc93534a82c7d86d65185718085ac3fb399defb2d1ace924,9
03224e8b3813b4b70a2a21368763a7cc97f449694c6ae854541a8351398cf7afeb,7
026a9cb86ff60b1f2eb8cc44068451266b8ad54a935db72762ca3484f9d73c3115,9
03f6489657028db5316fc920b92122805cabd87e937a6adb33661d4b44dcb6dc19,14
02f85bc8de0aae119967b82b0a591a3892c42194bfe1405596dcc1c03568b560d5,9
03c3b2b20c2cd40c8bf9f4c3f2df1ead32a18e27e8b889d4aff82b9eafbe0b99ca,168
0389a83575fd191f2d76f24da0730900cf726d6d159ef4366a796558a33646c949,4
021adeed641dab29859a419b493d34962d182d639e60a5090480001b4119ba2042,45
02f161893d086b92c25b87791d5f0a00a517cad393c494aa3a5542d6a650d6ee8a,12
0335b0a4f94ea4b359932d75f7755e96aef79887e8f749c7d0a203345d186f4b52,11
021f87b5fcbbff2cbd839e3ac59c6a3bc620d1f0f638d85726f193cb1839019b90,6
0388a2cd707ac944a2b0c8adbf67c4a313d24b6dc2ab2baba842f9a9eecf925131,23
0215766777b7d8f80c64d27126ec4b985e5ad1049e8ecfc0069a915bdddfa7b7f8,7
03ec8f1a8edba59cacca4204177ba4147b211dacc2ca5217953d5ede43ee983ed5,6
0382f8e3aa62b2b8af155438c168d4a1dafd1d0d0e28ad3af4cd414de7c8653a1e,9
02049355ddbff2082890b26cc71edff6600174f9b6971dfdf560324d3577131d5c,12
0313b6d0e62c911305a1ca7c7de021646e619066159a344f3c751cb3b303ad5e82,6
038e6dca99bd567bb2dbc665a6cdea61f6093cea9680b85a2d9ad6844a906e8410,12
0202f65cd954590ce37da561f7ef75eb16e484bd1ece1348d25eb84e9cc234f73c,6
031005495ec32c915c992930a0a9471e9b832fd77d133d8417729084779a308b1a,16
03d79fa302d7276885b6a5ea418ac9e7ccb6f12f93e0901983e6f3cac205b4298d,13
02241e1d480fcedaa1268574d530ef8ed5545bacdcd391e40ac58cbed30d001d40,21
0268b84ff41b75477349c1b1a8ab77213294884f7816028bec6704b325718c89d0,9
02d1856af0fc1eabd35b4033cffcf4adc201ec0c133b598bb8adb4806b2015468e,44
03032646375860baa4251580bbf14aabb0175dee1e18bca2342ec322bc280fcb97,12
03ed40987f84af455896624387a3724e109a3079a376fd683980dbbbc2fcecd12d,13
0371190acfb2e92bd1faa6ce4d12ff248798515a92ac903ac14d31b5172d9b2917,51
02496251fab34331986afdd9f1e1914ad15ca9728ce34958f4a7bdfd1bff9ddb34,11
0268e02bdc0efba7c60a8d97ace8b2093f42c7c75f7c0fdb87f864ed9897b507d6,6
03cf86518ddb61a80ecf916a4e1a9a56740ad8c8bbe25c55fa44cea692a944e4c9,20
026b105ac13212c48714c6be9b11577a9ce10f10e1c88a45ce217e6331209faf8b,58
02ecafca28b270849d4970740bbde02cb216022b72df6cca7a751bba771e41d344,11
032d688b8f71a0ca1dd3dfdd08a8530a19bbd8aa558b2f089391e1cb9b6e8b61a4,5
03e1b654903658ac70ad7f4a1652376cf7362a5917197baaa9f65620b27d0f1013,7
032b31feacb6d645c9a83a015d2b52d549205ef515ddea9f0a6b8a4a657eefec3a,18
02a2275465cc4dd1fbe2891b746943fa966dbf0e9d0fda09e6039efccdf104295f,9
03afb75f9c18ae7c4300df942c93aec4beb33805802b9c4d5a12ac8cf4ceab2592,9
03cea3557a68bb4f2845808b937531e8666b16724e1d5f24215d9234efc5a57e7d,12
0304421debf70608ac6836d9fb9f2c365a970cb5bb31147046107418fd568b3dbe,21
03a775de73e3d013aa0e7c1f5f1892347e1fbf79432b93fdf8ea72fa1c35a2725a,3
0296f7a58d16bc6396e4ca5845b6bba892361a0fcfb2adfbbaa061a1d36271bb2d,53
03aa63d31320e2636a33b0afc5b1f5e0e4a9a7874624d0c7768329c4e9420263be,10
02b813dcf53442e2ba8ac0b7911dc31ab0b62fda5e55b30388efb6c39a8ee54d3c,11
03199c83db17303a694d89dc5a4dc901488513f2625832a0c413bcd95c1e9dbc64,7
021b4c978a4ea428adc8f9d5546736ed915d85ce763e82f6ef92385905a12ef22e,8
03557fd11b58cb93d2ad4fab4dd4cff7462a97e21e8f6b7a712cb8bd27a96b9eef,94
02a4826663126af1bf1f3926736aa6a73d2c27a56d620f0a7cc9a8e4a7ae49df44,10
027f8b777b3c7093e3237ebc2bcca3aa397de6ab0263d161aaa411daad2103f6a3,7
032271efcb35188ef00e3f28469a2bb18b50a5f2f325bd130bdac341af24e9b5f0,55
02ef61a252f9504a42fc264a28476f44cea0711a44b2da0bd729ad52aaee9d86b7,25
024d2a7636c331eb2b9216ee40405e105f0b887479517f10b6f3cd0cf87ab280fa,18
024f5f1ddd1cf78afb23dcd2895d665f1f287ddc2ad1445a01a60e8cc5356b61b3,25
038ccb428d00351ec8f6432a48572e08024a067af1145fe06ee3f19edb09dd8e7e,14
02b40c66b2309ab65d793878d868ddfefeb287669279e7c84accd7dfa94fec1336,9
02a6d96a2a22c322824e52b476ad1bdb930f96f736d889d98befa7621abb738490,8
036d1712099f44a048463f38e823cff113e92256aed7ec8bc9d1981dd2d915a534,7
0366a57e383a6191064933765332a9c912066912ed21b3dfe63c3d360852c9082e,17
0232b54a1aad1996b5e1b0e22d18cc6d99898e359434b7064ef3b44976c56d409d,9
035d78f9199f1fe3bc8fb77b3ccb987dfab0e86658408b41da1f6887bdb9706497,9
0378486e514d37ddd86fcdbe87aa41072a8f32429f3dc1f5a1d23df9089433b71f,14
0317dbe0879b3c79c6c7c1843096a89c80762665b4d4548984f36402f007896b08,13
0214382bdce7750dfcb8126df8e2b12de38536902dc36abcebdaeefdeca1df8284,21
02ad025b488da66f316d848fe5836b862091012bddb37bf51dae0f88e305b275db,9
02d29613cb797603b3568bc0fa41fca58ad7cb93b1df2ebe40bb7a7f07908278d6,13
02976ab13f5f2cba81305a949dbaa874bb139fe68ed19d3849ade4f86ee43504b4,8
02da0713ab1b12eeb01f212944a435077f39f1b767ee5c24b01cdb4b0b9377b66b,43
02d4174324b8ea91d547cdd17f31d30fba419122e5552252e8044614c275a60dc1,8
034a4e1702aabf75ed13db39b6ac78b81f3eb01b9b287a50ce4ab699f56323c6ae,10
0214041761821afc171b6907ee9ba36cb86307c3454305137b94a23fd81fcb4089,14
0221cb517eef461adf1b0c86b0ea6f53d8168d10929b7d5de40516c021631cbc0b,6
0332052748755d74b3395b91eaea78b53bd64b55eb031ccb6a7ae23ac445bb6af7,30
034c5c5250c08acb62df2ebd0ab728bf2d6c757c7d433e7269672df280e3daca2c,13
02ff4cb1757123eb323ec24b581cff3d548f210f16ec39608aa7ebf9dfd67252c5,9
026977ceabe8a4bd0f38153d781210b0bb685d8fea10a5dacaebb38925ff778cf7,12
020292aab2b01ce2e36afd8aecb6e56e876cba872ad2391a6fe7c12ec922d6df69,9
02186884f3175a4935f7ed48cd45bac81391073d4fc5bb706037d083bae3f18036,19
02a9d407290c46ddf49809d4f3ccae2cd7c706606c164957cad1860c6605f03d9b,23
02786178a2a8e75a6e882a0f56b831330a61728d093b33e0fb3ec2d8a8125ffdf2,12
029322a692e1398a0df619495d8187764c5c1220bbcb5e850150bfa669ce4eacf2,18
035877e046df325e2171301e78efb9ffec638e3f4967c1a6ac6dad17a17b777946,5
0280d7fa7869b74dcc8d34eccf3db1003b35a0af019700e9407106301e97a81c82,17
03c3fd5d31c1aba11fc9f4a386bef56f8dd613909dd0fb66ee75a91eda3c25267f,5
02ca5da3ae8828844aef6d290286f24fc7777dce410d0f52a1a9ef4d6bf26d8e70,4
03c191ac0219a360befa61ce6ccbeaefbacaeafed6ff5682805ca61b30af17788a,10
022bc9b61130b37d40c8ee5662967e386894c9ca2a49796f13d05eaeb4ba521413,11
027ccec61f4bf1fafb5156931da6527dc104ec3613dd4f4050161d89dd76ab494c,111
03d17f740b52cc88d028c7abefdae8196de629e6f9920f2e27bedc8d091c5cd9a0,6
03b90430f9841ffce5f6ec3c6a85a57077012ecf26a671a1369f05dfba946294b2,5
03570a257eb654dad95d5284c273532d21f700a7bcd24ca78cc65fcf7b354114a4,6
022a39fc006e844bce632c043cb6837e5463bfde0c1ac88b7907e997688f79c339,15
022df3659d511f156e3ee91ef608a095ce3399234d374c7105356a36a904469372,15
032c4b954f0f171b694b5e8e8323589e54196b48cf2efc27692513a360cb11d76f,19
0362442331eca4dd27aa3b634b852ecd157db33f11c70cceec3e2052006b1c94de,11
0281a5dd5cde49f989f490cf365697e46c78b478e72196507c642088d157135ff6,13
0307765e9a86057c8ff8e8127ad2a05c4ec03812f978b836c646c7b57acb0d69c5,11
026d0cba922bfd23cfe5831d58e33792fd173d1a143963a4721dbd1f340b2cac6b,6
03d4d4b39a87f7964c0524823132e1fcb7a97d98d173b7237dac1d6de130562bad,11
02143e24e8936cb04b443bbe25a7d76997de7aa47d17cd32b9dfb210661b1a09d2,11
033476ab392deef0ef570e2c8bfc96c45a2b8bacf025af95e2301d17b44093f540,15
03e28223dc9b962d824c4a41dd6a2d178a72004594b87aa28cbfdf63e551fbef33,21
0206ee81d2906577e0f9217279eda8c08b86b44a2bd6a6f207947dcbce875be18c,21
0253755877f99c92a68e0d2f8a37183aaac407a2624de3360bd3740aabafa09229,9
0354d8382003663d8d825954224f80dcbd740b5031c5a588277a20c75586d41053,13
03e42fdba7e5bed0f3dffbaf0c371e5262b87c102c7d46ff5dc0808bbfd44e26b6,7
03f12261aa7b4dd4c688bf7f1602def822ef67cab4f6b306bccb1fd7c176016e20,6
027f208099c775d7e16f2f6a8d81a3ae2a21c0e29530b39e07780f5be369060ee6,12
02c3190b21f31adcd7fcc55d9f4205ac1f43a841568048ddd0fa3d3ee37b10e334,18
03e72fb9b743546a81df807f0b9f8664beed1b27f8ba768a119a3e5a9b40ba23d2,12
0361eea926879867367c310c6b2bbf27ef4510c879dfd428126edadef825648fe9,10
03591fc40afb9a1b1fa9a8ef04cffa1f3752c78b51684bb138780f77059297ceec,8
03032e66928b1f3ec82dfc74a545bd888a1ed697a443a1e59f52f506a7a12ba5f7,8
0221aadab30b769f60f289acd4c18c9f16dd84d994c7254c9b668acb1e0ebc1723,12
025f3888eff5559c4c69196455a3129cabf2b4a74224e15fceefacec4083ebcbd9,12
02062565958730df9f3e88ae46f8c772b0d13581a3309f9f3ab7e1e5e309bb2b87,6
02587704695048661f32522b3ae25172601544435791611070b5f6176e8b457394,17
03713775dbbc5d908f9a113be4b77b74fa64e3302a107ea40963ae81743d25fcd6,13
024caa3e84814aeafb5eb272b037758dedb81a33e63d8c4297dc5908bea94f81bf,7
0235295130523a20394d3eb2eedae07ea400ed043c4b0703ab5baa17599928cf9c,11
03ae9ee8fd5eeadf8266517f9131f72452ae5e970e1e6e66568c6ccf3be878628e,7
03c8e3ff94dc37277f85de61eadaf9f9b8647f50f3f7d3e51e9496ded1e83560a6,16
0350ef95f8cf301c3cef4504dd8478c9c2a805172fb661a6c212108fdbf7301a70,16
03a4ffd3fe8fa650dd220fe2873d7bb5bde9277778a02bedc33100ca5ab74c9454,10
02be32b065e268f937b6e80172c7723e02fc0b521493140fc3c69a95ccf35d6e59,12
0233c1c54aba6c9ac176634654ee228578b42d6b5bbd7cf64e179c684a01fb38a3,6
03c6822ca79ab4821092fb99a15357450327255af34ea08d5b2a8b725db532f0b3,7
03fa94bc4aead4375faaade28d33ef336d4124347843f258dbd66ded9799cb3dab,17
02c48f0271701548c8ce0058418f497c3ab50156dd03725db8321a5c1be2e97b21,7
033a6cfd3a7c3da838c152f667bd414712056599e323eda27597ab9517adac25f2,19
02c2b02c3db713bf076a4e79808db3020df7125439e49631fae5b847821ecd42b7,11
038fded3699dc762ee028a897ca4707b81adba1f69ae579d2a632baa951c2c2842,9
03e5a28ba3a16b53562ec6e8ad3de16fd99c5eb39227dc8eca0a8ebbbeb732b76c,8
030043d0a2cfb69d80867094eb030f8abde7a5dc36e1a0faece73e614cf779bde8,23
023062afced94dc97f5d756f94099b46b25407df418d3b4cf43d03dea3417cdc43,16
031feee8045899c658eec2b6f2f6da6e4bdd7baabdc61bdc017761577342fbd011,8
0336e0973c1d6fa8f98258f9e5262443baa980cd546a349abd341341d5c1f2abe8,16
03fc9b2015d4641c85782b830be552dac7e01ef66e8e22f00eb71dfd8ec7ef2ef2,7
020f9524ed70fb4200805a17cc8b4b066a035fcadb4335e641027917ad9c065994,12
02574ffa55d394b9326f6e5c15992cc0516b0d6e6a79a1318a5999ab07133683e1,13
028d890af85d8044abf60f72e0fa7a67cb2ba2326ab2975bdcf597b56b0cd45872,9
0233b1184e6ea72af9f39e85f20e5051dca171261c324ba3316ba35af0d041ef2f,11
02bc2b3df76a976366aa3db2f3394d6360dd7a2a180ddb7a1ca1ce0fb39beb1b56,9
03a315ef609658cecfedca712ddad3a7ef5caad73911cb0cd0c73fefa5af347f5a,5
0209bdfaaf68523dbf1461288d767ac589cd455e4373092e9dc81d13929cfb9eb0,13
02cb3c98561938a6d457720e4f6119fc3b9c890a7d69190a648ff43758fed69769,17
036ac04a69f2ab587fd83c4f2aca255a81f138276fbca344ac3ecfae28d733be56,10
02cd727dc097bb6cf23bc53efda41ad0fac4548569d65aeeccf18823207068c64c,7
0270762bf41cd8f022877f8ae4f6cd9fc3ba26ed020705a6313f1e91ceeb729ca3,10
0251a2d26621fbf23ea40aaeaa49ccce891c3ac728ce8084d13335bebae2a4b912,7
029c21e40cd3c42a382391ede7bc4e2e4624e7b5fcd55a6c8089b859fdffc63447,12
0396cbb6ad2d46c372693ad375e2b1cb22c5b83046b712cfb37319ae3d26548193,10
021eed4e271e2031a4d58ee2136c55c7079700a6e15664c04fd1a92fb060401795,8
02b7207ed5d65c89646ac64a39a183dc6fbe45f63be59ad7442ce894cee5aea8dc,7
02a63c338c90c638d754c883e4d6555c30aa0dc6891e05e6a8ba3ada31ea2e26ff,22
034026aacb60be6f9c92971786fcbe7948ccad44e8358f80525d619d7d1f05656e,12
02372d6187ce4c9830db9399c0f9937b5a6b34de6537b32c478bc044577a98e57b,20
0247160822f333c866be2d7182253ada411f0839b1c32a5b49b7d1fe6e1b72469f,11
028c15843e7a71f637f896256217ec1129344c163747c63d46a43b4fc1e9755ec7,8
02d202d2d50a7da4730eb3d91c389906e5c4506dac78622d2714bc6daa7daa3700,42
02267c52832e6dbe52781d84ae24b391923270b0c916f68004a8f694106b18ea2c,9
03c436af41160a355fc1ed230a64f6a64bcbd2ae50f12171d1318f9782602be601,18
024a2e265cd66066b78a788ae615acdc84b5b0dec9efac36d7ac87513015eaf6ed,180
030f5d7b1ed7dba58cdedea67e20d7e24e6c0701c50b204dcd4f92ff0f8f3a0d9d,21
024fef1b652921ee35f2d3924ab284ff9c086793479546f87f458e9a480ebecc9c,8
020aaf3ebb4bf0b76ad346d9438e275349ac258a0d83a090fd6f25853c180eb2f9,9
02fb74056358782bf2b555c80807fa29c9ddfbe5051cfadf2eb83871c155544391,10
03ca035ea082d3ba5cba13890895a0818ee000a99d983ec6e65ebeb79fb6d986e3,10
02567508dd9a75076bd46b0bfa6e1485d82fbd9030ab99a85ec8b012ed773c9872,13
02ea68009a845e282a7b95812b914883db5e0425eee5dce0d4abaae14e9225c2cf,7
03a383f3dfa9391490b4678751eb25da060f64394622e2d15a6392c642794d5716,9
0291831e0f2e8d48b2b76fd0624845c4457ddd2bbef2a1379cbf3724aaff59ef4e,35
0303238e8f3e25a49da6c909452e320130f3f45e474df08dde7ca9a25f008b2b87,10
0306dca5ead351c3d8ed919a0a50c309df9eb82621fc2ab14c8dc54138faed8389,8
024b82d69859d63f9fce375041a34e61f4bfd445494b41d873ae7505322323d384,68
03a082c364dc3d8ee8dee152f803e67904a388251c43fdef4330fd7eec6291d5aa,8
02543b854277dd6b4946c97471dd5f301ae08cb5a2abd6d98dc54f17ff8122c427,10
033fd45bd1696be5dba030695def35a7ed3c24a2d654999ea024241bb9ec5ef890,15
02ff33003def43d22487386517f34b4775d541f6ac8bcec5c2c612e0956c45b241,7
021986a666834a112353a1a2bbef04daf718c23a668e01b74df976cba29b99b541,6
022b662aa03cf4db4820bcf4f47f1006d2bfae9bee416a926fb8bdba16e088d7f6,28
03dee28e54a8ffe935f50a4fecd59c20982437edb033f890af7c3f9c1a97a4738d,9
025b32be8c9ecb739beda84dd2989e3d67d0ea1f13ba99cd3eb3962ab0ff564cbc,17
02bf42feb6e4a9c4088d7711ef2761b3d53811352fb2b921004318ec3a726cd9b8,5
